#         t          x          y          z         vx         vy         vz
      4.809     81.547    -89.640    -13.914   -192.614     42.829    -74.829
      4.810     81.354    -89.597    -13.989   -192.794     43.044    -74.786
      4.811     81.161    -89.553    -14.063   -192.975     43.260    -74.743
      4.812     80.968    -89.510    -14.138   -193.155     43.476    -74.699
      4.813     80.775    -89.467    -14.213   -193.336     43.692    -74.655
      4.814     80.582    -89.423    -14.287   -193.517     43.909    -74.611
      4.815     80.388    -89.379    -14.362   -193.697     44.127    -74.567
      4.816     80.194    -89.334    -14.436   -193.878     44.345    -74.522
      4.817     80.000    -89.290    -14.511   -194.059     44.564    -74.477
      4.818     79.806    -89.245    -14.585   -194.240     44.783    -74.432
      4.819     79.612    -89.200    -14.660   -194.422     45.003    -74.387
      4.820     79.417    -89.155    -14.734   -194.603     45.223    -74.341
      4.821     79.223    -89.110    -14.809   -194.784     45.444    -74.295
      4.822     79.028    -89.064    -14.883   -194.966     45.666    -74.248
      4.823     78.833    -89.019    -14.957   -195.147     45.887    -74.201
      4.824     78.637    -88.973    -15.031   -195.329     46.110    -74.154
      4.825     78.442    -88.926    -15.105   -195.511     46.333    -74.107
      4.826     78.246    -88.880    -15.179   -195.692     46.557    -74.059
      4.827     78.051    -88.833    -15.253   -195.874     46.781    -74.011
      4.828     77.855    -88.786    -15.327   -196.056     47.006    -73.962
      4.829     77.659    -88.739    -15.401   -196.238     47.231    -73.914
      4.830     77.462    -88.692    -15.475   -196.420     47.457    -73.865
      4.831     77.266    -88.644    -15.549   -196.603     47.683    -73.815
      4.832     77.069    -88.597    -15.623   -196.785     47.911    -73.766
      4.833     76.872    -88.549    -15.697   -196.967     48.138    -73.716
      4.834     76.675    -88.500    -15.770   -197.150     48.366    -73.665
      4.835     76.478    -88.452    -15.844   -197.332     48.595    -73.615
      4.836     76.280    -88.403    -15.918   -197.515     48.824    -73.564
      4.837     76.083    -88.354    -15.991   -197.697     49.054    -73.512
      4.838     75.885    -88.305    -16.065   -197.880     49.285    -73.461
      4.839     75.687    -88.256    -16.138   -198.063     49.516    -73.409
      4.840     75.489    -88.206    -16.211   -198.246     49.748    -73.356
      4.841     75.291    -88.156    -16.285   -198.429     49.980    -73.303
      4.842     75.092    -88.106    -16.358   -198.612     50.213    -73.250
      4.843     74.893    -88.056    -16.431   -198.795     50.446    -73.197
      4.844     74.694    -88.005    -16.504   -198.978     50.680    -73.143
      4.845     74.495    -87.954    -16.578   -199.162     50.915    -73.089
      4.846     74.296    -87.903    -16.651   -199.345     51.150    -73.035
      4.847     74.097    -87.852    -16.724   -199.528     51.386    -72.980
      4.848     73.897    -87.801    -16.797   -199.712     51.623    -72.925
      4.849     73.697    -87.749    -16.869   -199.895     51.860    -72.869
      4.850     73.497    -87.697    -16.942   -200.079     52.097    -72.813
      4.851     73.297    -87.645    -17.015   -200.263     52.336    -72.757
      4.852     73.097    -87.592    -17.088   -200.447     52.574    -72.701
      4.853     72.896    -87.539    -17.160   -200.630     52.814    -72.644
      4.854     72.696    -87.487    -17.233   -200.814     53.054    -72.586
      4.855     72.495    -87.433    -17.306   -200.998     53.295    -72.529
      4.856     72.294    -87.380    -17.378   -201.182     53.536    -72.471
      4.857     72.092    -87.326    -17.451   -201.366     53.778    -72.412
      4.858     71.891    -87.272    -17.523   -201.550     54.021    -72.353
      4.859     71.689    -87.218    -17.595   -201.735     54.264    -72.294
      4.860     71.487    -87.164    -17.668   -201.919     54.508    -72.235
      4.861     71.285    -87.109    -17.740   -202.103     54.753    -72.175
      4.862     71.083    -87.054    -17.812   -202.288     54.998    -72.114
      4.863     70.881    -86.999    -17.884   -202.472     55.243    -72.054
      4.864     70.678    -86.944    -17.956   -202.656     55.490    -71.993
      4.865     70.475    -86.888    -18.028   -202.841     55.737    -71.931
      4.866     70.272    -86.832    -18.100   -203.026     55.985    -71.869
      4.867     70.069    -86.776    -18.172   -203.210     56.233    -71.807
      4.868     69.866    -86.720    -18.243   -203.395     56.482    -71.744
      4.869     69.663    -86.663    -18.315   -203.580     56.732    -71.681
      4.870     69.459    -86.606    -18.387   -203.764     56.982    -71.618
      4.871     69.255    -86.549    -18.458   -203.949     57.233    -71.554
      4.872     69.051    -86.492    -18.530   -204.134     57.485    -71.490
      4.873     68.847    -86.434    -18.601   -204.319     57.737    -71.425
      4.874     68.642    -86.377    -18.673   -204.504     57.990    -71.360
      4.875     68.438    -86.318    -18.744   -204.689     58.244    -71.294
      4.876     68.233    -86.260    -18.815   -204.874     58.498    -71.229
      4.877     68.028    -86.201    -18.887   -205.059     58.753    -71.162
      4.878     67.823    -86.143    -18.958   -205.244     59.009    -71.095
      4.879     67.618    -86.083    -19.029   -205.429     59.265    -71.028
      4.880     67.412    -86.024    -19.100   -205.614     59.522    -70.961
      4.881     67.206    -85.964    -19.171   -205.800     59.780    -70.893
      4.882     67.000    -85.904    -19.242   -205.985     60.038    -70.824
      4.883     66.794    -85.844    -19.312   -206.170     60.297    -70.755
      4.884     66.588    -85.784    -19.383   -206.355     60.557    -70.686
      4.885     66.382    -85.723    -19.454   -206.541     60.817    -70.616
      4.886     66.175    -85.662    -19.524   -206.726     61.079    -70.546
      4.887     65.968    -85.601    -19.595   -206.912     61.340    -70.476
      4.888     65.761    -85.540    -19.665   -207.097     61.603    -70.405
      4.889     65.554    -85.478    -19.736   -207.282     61.866    -70.333
      4.890     65.347    -85.416    -19.806   -207.468     62.130    -70.261
      4.891     65.139    -85.354    -19.876   -207.653     62.395    -70.189
      4.892     64.931    -85.291    -19.946   -207.839     62.660    -70.116
      4.893     64.723    -85.228    -20.016   -208.024     62.926    -70.043
      4.894     64.515    -85.165    -20.086   -208.210     63.193    -69.969
      4.895     64.307    -85.102    -20.156   -208.395     63.461    -69.895
      4.896     64.098    -85.038    -20.226   -208.581     63.729    -69.820
      4.897     63.890    -84.974    -20.296   -208.767     63.998    -69.745
      4.898     63.681    -84.910    -20.366   -208.952     64.267    -69.669
      4.899     63.472    -84.846    -20.435   -209.138     64.538    -69.593
      4.900     63.263    -84.781    -20.505   -209.323     64.809    -69.517
      4.901     63.053    -84.716    -20.574   -209.509     65.081    -69.440
      4.902     62.844    -84.651    -20.644   -209.694     65.353    -69.362
      4.903     62.634    -84.586    -20.713   -209.880     65.627    -69.284
      4.904     62.424    -84.520    -20.782   -210.066     65.901    -69.206
      4.905     62.214    -84.454    -20.851   -210.251     66.176    -69.127
      4.906     62.003    -84.387    -20.921   -210.437     66.451    -69.048
      4.907     61.793    -84.321    -20.990   -210.622     66.728    -68.968
      4.908     61.582    -84.254    -21.058   -210.808     67.005    -68.887
      4.909     61.371    -84.187    -21.127   -210.994     67.282    -68.807
      4.910     61.160    -84.119    -21.196   -211.179     67.561    -68.725
      4.911     60.949    -84.052    -21.265   -211.365     67.840    -68.643
      4.912     60.737    -83.984    -21.333   -211.550     68.121    -68.561
      4.913     60.526    -83.915    -21.402   -211.736     68.401    -68.478
      4.914     60.314    -83.847    -21.470   -211.921     68.683    -68.395
      4.915     60.102    -83.778    -21.539   -212.107     68.966    -68.311
      4.916     59.890    -83.709    -21.607   -212.292     69.249    -68.226
      4.917     59.677    -83.640    -21.675   -212.477     69.533    -68.141
      4.918     59.465    -83.570    -21.743   -212.663     69.817    -68.056
      4.919     59.252    -83.500    -21.811   -212.848     70.103    -67.970
      4.920     59.039    -83.430    -21.879   -213.034     70.389    -67.883
      4.921     58.826    -83.359    -21.947   -213.219     70.676    -67.796
      4.922     58.613    -83.288    -22.015   -213.404     70.964    -67.709
      4.923     58.399    -83.217    -22.082   -213.589     71.253    -67.621
      4.924     58.185    -83.146    -22.150   -213.774     71.543    -67.532
      4.925     57.972    -83.074    -22.218   -213.960     71.833    -67.443
      4.926     57.758    -83.002    -22.285   -214.145     72.124    -67.353
      4.927     57.543    -82.930    -22.352   -214.330     72.416    -67.263
      4.928     57.329    -82.857    -22.419   -214.515     72.709    -67.172
      4.929     57.114    -82.784    -22.487   -214.700     73.002    -67.081
      4.930     56.899    -82.711    -22.554   -214.885     73.296    -66.989
      4.931     56.685    -82.638    -22.621   -215.069     73.592    -66.896
      4.932     56.469    -82.564    -22.687   -215.254     73.888    -66.803
      4.933     56.254    -82.490    -22.754   -215.439     74.184    -66.709
      4.934     56.038    -82.416    -22.821   -215.624     74.482    -66.615
      4.935     55.823    -82.341    -22.887   -215.808     74.780    -66.520
      4.936     55.607    -82.266    -22.954   -215.993     75.080    -66.425
      4.937     55.391    -82.191    -23.020   -216.177     75.380    -66.329
      4.938     55.174    -82.115    -23.086   -216.361     75.681    -66.233
      4.939     54.958    -82.040    -23.153   -216.546     75.983    -66.135
      4.940     54.741    -81.963    -23.219   -216.730     76.285    -66.038
      4.941     54.525    -81.887    -23.285   -216.914     76.589    -65.939
      4.942     54.308    -81.810    -23.351   -217.098     76.893    -65.841
      4.943     54.090    -81.733    -23.416   -217.282     77.198    -65.741
      4.944     53.873    -81.656    -23.482   -217.466     77.504    -65.641
      4.945     53.655    -81.578    -23.548   -217.650     77.811    -65.540
      4.946     53.438    -81.500    -23.613   -217.834     78.119    -65.439
      4.947     53.220    -81.422    -23.679   -218.017     78.428    -65.337
      4.948     53.002    -81.343    -23.744   -218.201     78.737    -65.234
      4.949     52.783    -81.265    -23.809   -218.384     79.048    -65.131
      4.950     52.565    -81.185    -23.874   -218.567     79.359    -65.028
      4.951     52.346    -81.106    -23.939   -218.750     79.671    -64.923
      4.952     52.127    -81.026    -24.004   -218.934     79.984    -64.818
      4.953     51.908    -80.946    -24.069   -219.116     80.298    -64.712
      4.954     51.689    -80.865    -24.133   -219.299     80.613    -64.606
      4.955     51.470    -80.785    -24.198   -219.482     80.929    -64.499
      4.956     51.250    -80.704    -24.262   -219.665     81.245    -64.391
      4.957     51.030    -80.622    -24.327   -219.847     81.563    -64.283
      4.958     50.811    -80.540    -24.391   -220.029     81.881    -64.174
      4.959     50.590    -80.458    -24.455   -220.212     82.200    -64.065
